intent_market_node_id,intent,primary_audience_type,primary_audience_value,niche_type,niche_value,recipient,profession,pet,interest,theme,lifestyle,product,customization,holiday,occasion,best_rank,p25_rank,median_rank,top100_count,top500_count,top1000_count,keyword_count,distinct_keyword_count,active_months,strength_score,trend,legacy_market_node_count,example_keywords
IMN000264,unknown,recipient,girl,interest,hunting,girl,,,hunting,,,blanket,,,,162292,636712.0,847386.0,0.0,0.0,0.0,41,20,4,10.89,declining,0,mira demon hunter costume girls | kpop demon hunter toys for girls | kpop demon hunter blanket for girls | kpop demon hunter pajamas girls | demon hunter toys for girls | k pop demon hunter blanket for girls | girls hunter boots | demon hunter dolls for girls | k pop demon hunter toys for girls | kpop demon hunter costume girls
IMN000265,matching,recipient,dad,,,dad,,,,,,shirt,photo,christmas,christmas,162833,630094.0,837142.0,0.0,0.0,0.0,73,36,4,10.89,growing,2,dad and son matching shirt | father son matching shirt | dad and baby matching outfits | daddy and me matching outfits | dad and son matching outfits | father and son matching shirt | father son matching outfits | daddy and me picture frame | dad and daughter matching outfits | dad and son matching flannel shirt
IMN000266,decor,recipient,mom,,,mom,,,,,,poster,,,,193750,437965.75,604096.5,0.0,0.0,0.0,8,4,4,10.8,declining,3,mama mia party decorations | mum decorations homecoming | homecoming mum decorations | how i met your mother poster
IMN000267,gift,recipient,grandpa,theme,funny,grandpa,,,,funny,,,,,,223423,312958.0,519081.0,0.0,0.0,0.0,4,2,2,10.79,growing,0,funny grandpa gift | funny gift for grandpa
IMN000268,unknown,interest,coffee,lifestyle,coffee lover,,,,coffee,,coffee lover,,,,,177514,551224.0,1029071.0,0.0,0.0,0.0,13,9,4,10.77,growing,0,coffee lover | coffee lovers | coffee accessories for coffee lovers | stocking stuffers for coffee lovers | coffee gadgets for coffee lovers | the little book for coffee lovers | coffee lover stocking stuffers | coffee items for coffee lovers | for coffee lovers
IMN000269,appreciation,recipient,wife,,,wife,,,,,,,,,,203185,397857.0,625230.0,0.0,0.0,0.0,9,4,4,10.77,declining,0,pastor wife appreciation gift | pastors wife appreciation gift | pastor and wife appreciation cards | pastor and wife appreciation gift
IMN000270,apparel,recipient,boy,interest,fishing,boy,,,fishing,,,shirt,,,,217450,340854.5,506284.0,0.0,0.0,0.0,15,6,4,10.75,growing,0,fishing shirt for boys | boys fishing shirt | boys fishing hoodie | huk fishing shirt for boys | kids fishing shirt boys | boys fishing hat
IMN000271,memorial,recipient,husband,,,husband,,,,,,,,,,231051,310450.5,360053.5,0.0,0.0,0.0,4,1,4,10.66,growing,1,memorial gift for loss of husband
IMN000272,wedding,interest,gardening,,,,,,gardening,,,,,,wedding,227165,326051.0,645652.0,0.0,0.0,0.0,9,4,3,10.65,declining,0,pretty garden wedding guest dresses | garden wedding guest dress | garden party wedding guest dress | garden formal dresses for wedding guest
IMN000273,wedding,recipient,boy,,,boy,,,,,,,,,wedding,217692,372526.5,456369.0,0.0,0.0,0.0,19,9,3,10.59,declining,2,toddler wedding outfit boy | baby wedding outfit boy | boys wedding guest outfit | baby boy wedding guest outfit | boys wedding outfit | baby boy wedding outfit | toddler boy wedding guest outfit | toddler boy wedding outfit | newborn wedding outfit boy
IMN000274,unknown,recipient,boy,theme,floral,boy,,,,floral,,,,,,223872,357707.0,623943.0,0.0,0.0,0.0,15,4,4,10.55,growing,0,flower boy vinyl | boys over flowers | flower boy | flower boy cd
IMN000275,christmas,interest,hunting,,,,,,hunting,,,ornament,,christmas,christmas,201289,475219.5,818808.0,0.0,0.0,0.0,22,15,3,10.5,growing,0,hunter green christmas ornament | hunting christmas ornament | hunting ornament for christmas tree | hunter green ornament for christmas tree | kpop demon hunter christmas ornament | hunter green christmas decor | hunting christmas wrapping paper | hunting christmas decorations | duck hunting christmas ornament | hunting christmas tree ornament
IMN000276,unknown,recipient,husband,interest,soccer,husband,,,soccer,,,,,,,177518,643352.5,750617.0,0.0,0.0,0.0,7,2,4,10.49,declining,0,mr football | mr beast football
IMN000277,gift,recipient,husband,theme,funny,husband,,,,funny,,,,,,205821,460749.0,569141.0,0.0,0.0,0.0,7,4,2,10.46,growing,0,funny gift for husband | funny husband gift | funny husband gift from wife | gag gift for husband
IMN000278,gift,recipient,girl,theme,faith,girl,,,,faith,,,,,,205186,480399.75,762090.0,0.0,0.0,0.0,18,7,4,10.4,growing,0,christian gift for teen girls | christian gift for girls | christian girl gift | christian teen girl gift | christian gift for teenage girls | teen girl christian gift | girls christian gift
IMN000279,unknown,recipient,girl,theme,faith,girl,,,,faith,,,,,,214255,431768.0,729409.0,0.0,0.0,0.0,58,24,4,10.4,declining,0,church dresses for girls | christian girl energy journal | girls church dresses | bible verse coloring book for girls | girls church shoes | church shoes for girls | christian hoodies for teen girls | the christian girl energy journal | church girl | bible verse jar for teen girls
IMN000280,matching,recipient,boy,,,boy,,,,,,,,christmas,christmas,184334,627882.75,1054420.0,0.0,0.0,0.0,30,11,4,10.38,stable,2,mommy and me hospital outfits baby boy | raven and beast boy couple costume | mom and baby boy matching outfits | boys matching sets | boys matching christmas pajamas | matching brothers outfits boys | mom and baby boy matching outfits hospital | boys matching outfits | mommy and me outfits baby boy | matching robe and swaddle set boy
IMN000281,apparel,recipient,boy,interest,hunting,boy,,,hunting,,,shirt,,,,210283,464830.0,937048.0,0.0,0.0,0.0,13,5,4,10.35,growing,0,boys hunting clothes | hunting clothes for boys | baby boy hunting clothes | hunting shirt for boys | boys hunting shirt
IMN000282,birthday,recipient,grandma,,,grandma,,,,,,,,,birthday,198597,537077.0,746233.0,0.0,0.0,0.0,25,7,4,10.34,declining,1,grandma birthday card | happy birthday grandma | birthday card for grandma | nana birthday card | grandma birthday | happy birthday grandma card | birthday card grandma
IMN000283,apparel,profession,teacher,theme,funny,,teacher,,,funny,,shirt,,,,230536,385494.75,653805.5,0.0,0.0,0.0,8,3,4,10.29,declining,0,funny teacher shirt | funny teacher shirt for women | funny math teacher shirt
IMN000284,apparel,recipient,grandpa,theme,funny,grandpa,,,,funny,,shirt,,,,200746,582248.0,921948.5,0.0,0.0,0.0,6,3,3,10.15,growing,0,funny grandpa shirt | funny shirt for grandpa | grandpa shirt for men funny
IMN000285,gift,recipient,girl,theme,american,girl,,,,american,,,,,,213425,517262.0,599189.0,0.0,0.0,0.0,9,3,4,10.1,growing,0,american girl gift card | american girl doll gift card | american pie presents girls' rules
IMN000286,gift,recipient,girl,interest,hunting,girl,,,hunting,,,,,,,230544,464105.5,573343.0,0.0,0.0,0.0,8,3,3,9.97,growing,0,demon hunter gift for girls | kpop demon hunter gift for girls | k pop demon hunter gift for girls
IMN000287,gift,recipient,grandma,theme,funny,grandma,,,,funny,,,,,,234457,468447.25,841921.5,0.0,0.0,0.0,8,5,2,9.88,growing,0,funny grandma gift | funny gift for grandma | granny panties gag gift | gag gift for grandma | giant granny panties gag gift
IMN000288,decor,recipient,boy,interest,soccer,boy,,,soccer,,,,,,,262422,366935.0,522524.0,0.0,0.0,0.0,30,10,4,9.83,growing,1,soccer room decor for boys | soccer posters for boys bedroom | football room decor for boys | soccer decor for boys room | football locker decorations for boys | football decor for boys room | football posters for boys bedroom | soccer bedroom decor for boys | football room decor for teen boys | football bedroom decor for boys
IMN000289,unknown,profession,teacher,interest,coffee,,teacher,,coffee,,,mug,,,,214853,611014.5,630094.0,0.0,0.0,0.0,7,4,2,9.78,growing,0,teacher coffee mug | teacher coffee cup | teacher coffee tumbler | coffee mug for teacher
IMN000290,unknown,pet,cat,theme,vintage,,,cat,,vintage,,,,halloween,halloween,237662,488952.0,663189.0,0.0,0.0,0.0,10,5,4,9.75,growing,0,cat clock with moving eyes and tail vintage | vintage cat magnets | vintage halloween cat | cat clock vintage | vintage cat clock
IMN000291,personalized,recipient,boy,,,boy,,,,,,blanket,,halloween,halloween,208422,680558.0,859188.0,0.0,0.0,0.0,49,23,4,9.72,growing,2,ninja custom for boys | boys custom halloween | personalized blanket for boys | personalized baby blanket for boys | boy custom halloween | custom baby blanket for boys | halloween custom for boys | halloween custom for toddler boys | personalized piggy bank for boys | baby boy custom halloween
IMN000292,decor,pet,cat,lifestyle,cat lover,,,cat,,,cat lover,,,,,259294,402800.5,472991.5,0.0,0.0,0.0,4,1,4,9.72,growing,0,cat decor for cat lovers
IMN000293,apparel,recipient,son,,,son,,,,,,shirt,,,,221926,589493.75,761859.5,0.0,0.0,0.0,18,7,4,9.71,growing,0,favorite son in law shirt | my son in law is my favorite child shirt | favorite son shirt | son of a nutcracker shirt | sanford and son shirt | son in law shirt | favorite son sweatshirt
IMN000294,unknown,interest,fishing,theme,funny,,,,fishing,funny,,,,,,221777,599061.5,988633.0,0.0,0.0,0.0,11,7,4,9.68,growing,0,funny fishing lures | fishing socks men funny | funny fishing socks | funny fishing | gag fishing lures | funny fishing lure | fishing funny
IMN000295,unknown,pet,dog,lifestyle,dog lover,,,dog,,,dog lover,mug,,,,229186,575888.75,1106768.5,0.0,0.0,0.0,12,9,2,9.61,growing,0,dog lover | dog lovers | dog mug for dog lovers | stocking stuffers for dog lovers | dog lover ornament | dog lover socks | dog lover pens | pawverbs for a dog lovers heart | dog lover mug
IMN000296,unknown,recipient,grandpa,theme,vintage,grandpa,,,,vintage,,,,,,292516,326183.5,351378.5,0.0,0.0,0.0,4,1,4,9.58,stable,0,grandpa sweaters vintage
IMN000297,unknown,recipient,girl,interest,gaming,girl,,,gaming,,,,,,,239369,536497.5,805443.0,0.0,0.0,0.0,42,18,4,9.55,growing,0,girls gaming chair | gamer girl | girl gaming chair | gaming chair for girls | gamer girl accessories | girl gaming headset | gaming chair girl | girls gaming headset | girl gaming accessories | gaming desk for girls
IMN000298,decor,interest,reading,,,,,,reading,,,,,,,265283,443917.5,711780.0,0.0,0.0,0.0,23,9,4,9.45,stable,0,reading nook decor | reading offic decor | reading corner decor for classroom | reading corner decor | reading posters for classroom | reading decor | reading room decor | the lost art of reading nature's signs | reading posters
IMN000299,gift,recipient,girl,interest,gaming,girl,,,gaming,,,,,,,235414,598384.0,648834.0,0.0,0.0,0.0,5,3,2,9.43,growing,0,gamer girl gift | gift for gamer girls | girl gamer gift
IMN000300,unknown,recipient,girl,interest,reading,girl,,,reading,,,,,,,266774,449606.0,598021.5,0.0,0.0,0.0,8,2,4,9.41,growing,0,level 1 reading books for girls | level 2 reading books for girls
IMN000301,matching,interest,camping,,,,,,camping,,,,,,,262364,506857.5,751351.0,0.0,0.0,0.0,3,2,2,9.26,growing,0,camping gift for couples | camper gift for couples
IMN000302,unknown,recipient,boy,interest,reading,boy,,,reading,,,,,,,289918,403817.5,556470.5,0.0,0.0,0.0,8,2,4,9.24,growing,0,level 1 reading books for boys | level 2 reading books for boys
IMN000303,appreciation,profession,truck driver,,,,truck driver,,,,,,,,,306866,360273.5,413681.0,0.0,0.0,0.0,2,2,1,9.2,stable,0,truck driver appreciation week gift | truck driver appreciation gift
IMN000304,christmas,recipient,grandma,,,grandma,,,,,,ornament,,christmas,christmas,258141,554367.0,1023515.0,0.0,0.0,0.0,27,19,2,9.18,growing,1,grandma christmas ornament | christmas for grandma | grandma christmas card | christmas card for grandma | grandma christmas | grandma christmas sweater | nana christmas ornament | christmas card grandma | grandma christmas shirt | grandma christmas sweatshirt
IMN000305,gift,recipient,boy,theme,funny,boy,,,,funny,,,,,,249381,603031.0,922240.0,0.0,0.0,0.0,11,9,2,9.17,growing,0,funny gift for teen boys | funny gift for boys | funny teen boy gift | gag gift for teen boys | gag gift for teenage boys | funny boy gift | funny gift for teen boy | gag gift for boys | funny gift for teenage boys
IMN000306,christmas,pet,cat,theme,funny,,,cat,,funny,,sweatshirt,,christmas,christmas,302809,385034.5,698957.5,0.0,0.0,0.0,4,3,2,9.14,growing,0,funny cat christmas cards | funny cat christmas sweater | funny cat christmas shirt
IMN000307,apparel,interest,camping,,,,,,camping,,,shirt,,,,250232,633250.0,890206.0,0.0,0.0,0.0,19,7,4,9.07,declining,0,camping clothes women | camping hat | camping clothes | camping shirt for women | womens camping clothes | camping shirt | camping shirt for men
IMN000308,gift,recipient,boy,interest,hunting,boy,,,hunting,,,,,,,272283,539546.0,844644.5,0.0,0.0,0.0,6,4,2,9.0,growing,0,hunting gift for boys | boys hunting gift | hunting gift for teen boys | demon hunter gift for boys
IMN000309,personalized,profession,police officer,,,,police officer,,,,,,,,,308855,412510.25,750280.0,0.0,0.0,0.0,4,4,1,8.94,stable,0,cop custom for women | police custom for women | police custom men | police custom kids boys
IMN000310,christmas,interest,reading,lifestyle,book lover,,,,reading,,book lover,ornament,,christmas,christmas,323846,386180.0,673752.0,0.0,0.0,0.0,5,2,3,8.85,growing,0,book lover christmas ornament | book lover ornament for christmas tree
IMN000311,memorial,recipient,son,,,son,,,,,,,,,,316382,410967.5,466342.5,0.0,0.0,0.0,4,1,4,8.84,growing,0,memorial gift for loss of son
IMN000312,apparel,profession,truck driver,theme,vintage,,truck driver,,,vintage,,,,,,300243,480169.0,568182.0,0.0,0.0,0.0,7,2,4,8.79,declining,0,vintage trucker hat | vintage trucker hats for men
IMN000313,christmas,profession,electrician,,,,electrician,,,,,ornament,,christmas,christmas,299235,498724.0,722374.0,0.0,0.0,0.0,5,2,3,8.74,growing,1,lineman christmas ornament | electrician christmas ornament
IMN000314,matching,recipient,husband,,,husband,,,,,,,,christmas,christmas,297995,524235.5,734341.0,0.0,0.0,0.0,15,8,4,8.67,growing,1,husband and wife matching pajamas | wife and husband matching pjs | husband and wife matching outfits | husband and wife matching christmas pajamas | husband and wife christmas pajamas matching sets | husband wife matching pajamas | matching husband and wife pajamas | husband and wife gift for couples set
IMN000315,gift,recipient,wife,theme,funny,wife,,,,funny,,,,,,284821,604148.75,905565.0,0.0,0.0,0.0,6,3,2,8.61,growing,0,funny gift for wife | funny wife gift | gag gift for wife
IMN000316,apparel,recipient,dad,lifestyle,dog lover,dad,,,,,dog lover,shirt,,,,290993,583658.0,974055.0,0.0,0.0,0.0,8,4,4,8.58,growing,0,dog dad shirt | dog dad hat | dog dad shirt for men | dog dad sweatshirt
IMN000317,apparel,recipient,girl,theme,vintage,girl,,,,vintage,,,,,,339229,404932.0,485496.0,0.0,0.0,0.0,9,3,4,8.58,declining,0,vintage baby clothes girl | vintage baby girl clothes | vintage toddler girl clothes
IMN000318,unknown,recipient,boy,theme,retro,boy,,,,retro,,,,,,248810,885878.0,1047425.0,0.0,0.0,0.0,10,7,3,8.51,growing,0,retro game boy | lego super mario game boy retro building set | lego super mario game boy retro building sets for adults ages 18 collectible model with game p | kids 70s outfits for boys | boys 70s outfit | game boy retro | retro game boy handheld
IMN000319,unknown,interest,gardening,theme,funny,,,,gardening,funny,,,,,,306926,545883.25,750868.0,0.0,0.0,0.0,14,8,4,8.47,growing,0,funny garden gnomes | funny garden flag | funny zen garden | funny garden gnome | garden gnomes outdoor funny | garden gnome funny | funny garden statues | funny zen garden for desk
IMN000320,memorial,interest,gardening,,,,,,gardening,,,,,,,338421,431373.0,690977.0,0.0,0.0,0.0,5,2,4,8.47,declining,0,memorial garden stones | memorial garden stone
IMN000321,apparel,interest,hunting,theme,funny,,,,hunting,funny,,shirt,,,,309598,563341.0,902282.0,0.0,0.0,0.0,5,2,3,8.38,growing,0,funny hunting shirt for men | funny hunting shirt
IMN000322,unknown,recipient,boy,interest,fishing,boy,,,fishing,,,blanket,,,,301612,608454.0,795635.0,0.0,0.0,0.0,31,16,4,8.36,declining,0,kids fishing poles for boys age 5 10 | boys fishing gear | fishing stuff for boys | fishing gear for boys | boys fishing pole | kids fishing poles for boys age 3 5 | fishing stuff for boys 8 12 | boys fishing | fishing gear for teenage boys | boys fishing vest
IMN000323,unknown,recipient,boy,theme,american,boy,,,,american,,,,,,305527,590120.0,646905.0,0.0,0.0,0.0,13,4,4,8.35,declining,0,all american boys | american boy | american boy doll | all american boys book
IMN000324,apparel,interest,gardening,,,,,,gardening,,,sweatshirt,,,,335510,480567.5,655185.0,0.0,0.0,0.0,39,16,4,8.32,stable,0,gardening hat | pretty garden clothing | pretty garden sweatshirt | over the garden wall shirt | garden gnome hat | gardening hat for women | grow a garden shirt | pretty garden hoodie | garden hat | teapot hat over the garden wall
IMN000325,wedding,recipient,husband,,,husband,,,,,,,,,anniversary,340961,462089.5,583588.0,0.0,0.0,0.0,7,2,4,8.32,declining,1,wedding anniversary card for husband | to my husband on our wedding day card
IMN000326,unknown,recipient,girl,lifestyle,country girl,girl,,,,,country girl,,,,,347757,442462.0,714748.0,0.0,0.0,0.0,13,4,4,8.31,declining,0,country girl | country girl outfits for women | country girl stuff | country girl shake it for me
IMN000327,unknown,pet,dog,lifestyle,cowgirl,,,dog,,,cowgirl,,,,,362898,408955.5,455013.0,0.0,0.0,0.0,3,2,2,8.27,growing,0,dog cowgirl costume | cowgirl dog costume
IMN000328,unknown,recipient,dad,interest,soccer,dad,,,soccer,,,,,,,328804,550832.5,691664.5,0.0,0.0,0.0,4,2,3,8.17,declining,0,on sundays we watch football with daddy | soccer dad
IMN000329,decor,profession,nurse,,,,nurse,,,,,,,,,299174,707405.5,818039.0,0.0,0.0,0.0,14,5,4,8.12,declining,0,school nurse office decor | nurse office decor | nurse party decorations | nurse decor | nurse cake decorations
IMN000330,unknown,profession,chef,theme,funny,,chef,,,funny,,,,,,322794,630654.25,715891.5,0.0,0.0,0.0,8,6,2,8.01,growing,0,funny chef apron | funny chef apron for men | funny cook books | funny cook book | chef apron funny | funny cook books for adults
IMN000331,unknown,recipient,boy,theme,faith,boy,,,,faith,,,,,,334528,584054.5,828707.0,0.0,0.0,0.0,24,10,4,7.99,declining,0,baby boy church outfit | boys church shoes | christian hoodies for boys | church shoes for boys | christian books for teen boys | toddler boy church shoes | bible verse jar for teen boys | toddler boy church outfit | bible verse coloring book for boys | boys christian bracelet
IMN000332,christmas,interest,reading,,,,,,reading,,,,,christmas,christmas,386270,417199.25,448128.5,0.0,0.0,0.0,2,1,2,7.98,declining,0,christmas reading glasses
IMN000333,apparel,recipient,boy,theme,vintage,boy,,,,vintage,,,,,,390687,423939.0,438410.5,0.0,0.0,0.0,4,1,4,7.9,growing,0,vintage baby boy clothes
IMN000334,matching,interest,gaming,,,,,,gaming,,,,,,,389274,445158.25,579076.0,0.0,0.0,0.0,6,2,4,7.83,growing,0,sex gaming cards for married couples | couples gaming desk
IMN000335,birthday,recipient,grandpa,,,grandpa,,,,,,,,,birthday,351863,571670.25,900833.5,0.0,0.0,0.0,8,3,4,7.81,declining,0,grandpa birthday card | happy birthday grandpa | birthday card for grandpa
IMN000336,apparel,recipient,girl,theme,floral,girl,,,,floral,,shirt,,,,377189,493424.75,665765.5,0.0,0.0,0.0,4,1,4,7.78,declining,0,flower girl shirt
IMN000337,personalized,recipient,grandma,,,grandma,,,,,,sweatshirt,,,,335510,669004.0,988150.0,0.0,0.0,0.0,17,11,3,7.74,growing,1,custom grandma sweatshirt | personalized grandma sweatshirt | grandma sweatshirt personalized | personalized blanket for grandma | custom grandma shirt | personalized snowman grandma | personalized grandma shirt | custom blanket for grandma | grandma blanket personalized | personalized grandma blanket
IMN000338,unknown,interest,gaming,theme,vintage,,,,gaming,vintage,,,,,,394853,461366.25,527879.5,0.0,0.0,0.0,2,1,2,7.71,growing,0,vintage video games
IMN000339,sympathy,pet,dog,,,,,dog,,,,,,,,357999,584855.0,694021.0,0.0,0.0,0.0,17,5,4,7.7,declining,0,dog sympathy card | pet sympathy cards for dogs | loss of dog sympathy card | sympathy card for loss of dog | sympathy card for loss of pet dog
IMN000340,christmas,profession,hairstylist,,,,hairstylist,,,,,ornament,,christmas,christmas,343685,652512.0,1068414.0,0.0,0.0,0.0,11,7,3,7.68,growing,0,hairdresser christmas ornament | hairstylist christmas ornament | hairstylist ornament christmas | hairdresser christmas card | hairdresser christmas ornament 2025 | christmas card for hairdresser | hairdresser ornament for christmas tree
IMN000341,christmas,interest,yoga,,,,,,yoga,,,ornament,,christmas,christmas,382441,530917.0,662283.0,0.0,0.0,0.0,9,6,2,7.59,growing,0,christmas yoga pants for women | christmas yoga pants | yoga christmas ornament | yoga ornament christmas | yoga ornament for christmas tree | yogi bear christmas
IMN000342,christmas,interest,gaming,,,,,,gaming,,,ornament,,christmas,christmas,394725,502627.5,602158.0,0.0,0.0,0.0,15,9,2,7.56,declining,0,gamer christmas ornament | gaming ornament for christmas tree | gamer ornament for christmas tree | gaming christmas ornament | gaming christmas wrapping paper | gamer christmas wrapping paper | gamer christmas sweater | gamer christmas stocking | gaming wrapping paper christmas
IMN000343,apparel,interest,soccer,theme,vintage,,,,soccer,vintage,,sweatshirt,,,,358970,669232.5,979495.0,0.0,0.0,0.0,3,2,2,7.45,declining,0,vintage football sweatshirt | vintage football shirt
IMN000344,gift,recipient,girl,lifestyle,cat lover,girl,,,,,cat lover,,,,,422251,481276.0,540301.0,0.0,0.0,0.0,2,1,2,7.35,growing,0,cat lover gift for girls
IMN000345,graduation,profession,nurse,,,,nurse,,,,,,,,graduation,390687,581397.0,677185.0,0.0,0.0,0.0,13,5,4,7.34,growing,0,nurse graduation party decorations | nurse graduation card | new grad nurse essentials | rn graduation party decorations | nurse graduation decorations
IMN000346,unknown,interest,coffee,lifestyle,book lover,,,,coffee,,book lover,mug,,,,364760,692753.0,816214.0,0.0,0.0,0.0,16,7,4,7.33,growing,0,book lover coffee mug | book lovers coffee mug | mind reader coffee organizer | book coffee mug for book lovers | coffee mug for book lovers | book lovers coffee cups | coffee mug book lover
IMN000347,christmas,profession,chef,,,,chef,,,,,ornament,,christmas,christmas,342904,816893.0,996065.0,0.0,0.0,0.0,5,3,2,7.3,declining,0,christmas cook book | chef christmas ornament | christmas chef hat
IMN000348,gift,recipient,dad,interest,fishing,dad,,,fishing,,,,,,,347109,803206.0,926826.0,0.0,0.0,0.0,7,6,2,7.27,growing,0,fishing gift for dad | dad fishing gift | gift for dad fishing | fishing gift dad | fishing dad gift | gift for fishing dad
IMN000349,unknown,interest,hunting,theme,faith,,,,hunting,faith,,,,,,415886,542177.25,590533.0,0.0,0.0,0.0,6,3,4,7.2,growing,0,faith hunter | jesus loves you more hunter beless | unpredictable magic faith hunter
IMN000350,gift,recipient,boy,theme,faith,boy,,,,faith,,,,,,426749,510073.5,678209.5,0.0,0.0,0.0,6,3,3,7.2,growing,0,christian gift for teen boys | christian gift for boys | boys christian gift
IMN000351,unknown,pet,cat,theme,retro,,,cat,,retro,,,,,,437465,502974.0,775548.0,0.0,0.0,0.0,12,5,4,7.12,stable,0,pete the cat and his four groovy buttons | jordan retro 4 black cat | jordan 4 retro black cat | pete the cat groovy buttons | air jordan 4 retro black cat
IMN000352,christmas,profession,firefighter,,,,firefighter,,,,,ornament,,christmas,christmas,365950,778456.5,1110348.5,0.0,0.0,0.0,10,5,3,7.11,growing,0,firefighter christmas ornament | fireman ornament for christmas tree | firefighter christmas decorations | fireman christmas ornament | firefighter ornament for christmas tree
IMN000353,unknown,interest,gardening,theme,patriotic,,,,gardening,patriotic,,,,,,375156,780427.5,1038958.5,0.0,0.0,0.0,4,1,4,7.0,declining,0,american flag garden flag
IMN000354,gift,pet,dog,theme,funny,,,dog,,funny,,,,,,387409,731809.5,1076210.0,0.0,0.0,0.0,3,2,2,6.97,growing,0,funny dog gift | funny hot dog gift
IMN000355,sympathy,recipient,mom,,,mom,,,,,,,,,,443762,538293.5,746389.0,0.0,0.0,0.0,11,4,4,6.94,declining,3,sympathy cards for loss of mother | sympathy card for loss of mother | loss of mother sympathy card | sympathy card loss of mother
IMN000356,gift,profession,teacher,theme,faith,,teacher,,,faith,,,,,,432820,578900.25,724980.5,0.0,0.0,0.0,2,1,2,6.92,growing,0,christian teacher gift
IMN000357,apparel,recipient,grandma,theme,funny,grandma,,,,funny,,shirt,,,,433868,582016.0,730164.0,0.0,0.0,0.0,3,1,2,6.9,growing,0,funny grandma shirt
IMN000358,anniversary,recipient,wife,theme,funny,wife,,,,funny,,,,,anniversary,470442,477762.5,485083.0,0.0,0.0,0.0,3,1,3,6.9,declining,0,funny anniversary cards for wife
IMN000359,unknown,pet,cat,interest,gaming,,,cat,gaming,,,,,,,414524,671160.5,927667.5,0.0,0.0,0.0,12,6,4,6.84,growing,0,cat gaming chair | cat ear gaming headset | gaming headset cat ears | cat gaming headset | cat gaming headphones | gaming chair cat
IMN000360,personalized,interest,gardening,,,,,,gardening,,,,,,,427164,629035.0,818678.0,0.0,0.0,0.0,17,7,4,6.83,declining,0,custom garden flag | personalized garden signs | custom garden sign | personalized garden flag | grandmas garden personalized | personalized garden sign | personalized garden stones
IMN000361,christmas,recipient,grandpa,,,grandpa,,,,,,ornament,,christmas,christmas,406735,713217.0,959990.0,0.0,0.0,0.0,7,5,3,6.81,growing,0,a grandpa for christmas | grandpa christmas card | christmas for grandpa | grandpa christmas ornament | christmas card for grandpa
IMN000362,apparel,recipient,girl,theme,boho,girl,,,,boho,,,,,,452902,550916.5,691411.5,0.0,0.0,0.0,4,1,4,6.81,declining,0,boho baby girl clothes
IMN000363,apparel,recipient,girl,interest,soccer,girl,,,soccer,,,shirt,,,,436793,607921.75,818335.5,0.0,0.0,0.0,14,7,4,6.79,declining,0,soccer shirt for girls | girls football shirt | girls soccer shirt | baby girl football clothes | toddler girl football shirt | soccer clothes for girls | girls soccer sweatshirt
IMN000364,birthday,interest,gardening,,,,,,gardening,,,,,,birthday,409553,722119.75,918308.0,0.0,0.0,0.0,6,4,2,6.76,declining,0,grow a garden roblox birthday decorations | happy birthday garden flag | garden birthday party decorations | birthday garden flag
IMN000365,christmas,interest,gardening,theme,funny,,,,gardening,funny,,,,christmas,christmas,464050,535875.25,607700.5,0.0,0.0,0.0,2,2,1,6.76,stable,0,funny christmas garden flag | christmas garden flag funny
IMN000366,apparel,recipient,dad,interest,soccer,dad,,,soccer,,,shirt,,,,429846,656343.75,844090.0,0.0,0.0,0.0,4,2,3,6.73,declining,0,soccer dad shirt | football dad shirt
IMN000367,gift,interest,pickleball,theme,funny,,,,pickleball,funny,,,,,,408554,744113.0,924684.0,0.0,0.0,0.0,4,3,2,6.72,growing,0,funny pickleball gift | pickleball funny gift | pickleball gag gift
IMN000368,unknown,recipient,wife,theme,floral,wife,,,,floral,,,,,,448316,598422.0,647412.5,0.0,0.0,0.0,8,2,4,6.71,declining,0,compassion flower mrs meyers | mrs meyers compassion flower
IMN000369,unknown,recipient,son,theme,faith,son,,,,faith,,,,,,457432,584238.0,882103.5,0.0,0.0,0.0,6,4,3,6.67,growing,0,jesus son | jesus son by denis johnson | jesus son book | bible verse jar for son
IMN000370,birthday,recipient,son,theme,funny,son,,,,funny,,,,,birthday,443224,637646.5,832069.0,0.0,0.0,0.0,2,1,2,6.65,declining,0,funny birthday card for son
IMN000371,unknown,profession,nurse,interest,coffee,,nurse,,coffee,,,mug,,,,424246,718595.5,867181.0,0.0,0.0,0.0,4,3,2,6.62,growing,0,nurse coffee mug | nurse coffee tumbler | nurse coffee cup
IMN000372,unknown,recipient,mom,interest,gardening,mom,,,gardening,,,,,,,457586,608383.25,759180.5,0.0,0.0,0.0,2,2,2,6.6,declining,0,wicker park faux mum garden spheres | mother garden kawaii
IMN000373,appreciation,recipient,girl,,,girl,,,,,,,,,,426248,732680.5,920876.0,0.0,0.0,0.0,11,7,3,6.57,growing,0,thanks giving outfit baby girl | thanks giving outfits for girls | baby shower thank you cards girl | thanks giving outfit toddler girl | baby girl thank you cards | thank you cards baby shower girl | thanks giving baby girl outfit
IMN000374,personalized,profession,nurse,,,,nurse,,,,,,,,,499818,499818.0,499818.0,0.0,0.0,0.0,1,1,1,6.57,stable,0,nurse custom for women
IMN000375,appreciation,profession,nurse,,,,nurse,,,,,,,,,477805,566898.0,788392.5,0.0,0.0,0.0,8,2,4,6.54,stable,0,nurse appreciation gift | nurse appreciation gift bulk
